il_kod,ilce_kod,il_adi,ilce_adi,gida_mevcut,gida_tahmin,gida_tahmin_yuvarlak,gida_fark,gida_durumu,nufus_18plus,yuzolcum,toplam_hayvan_2024,denetim_sayisi,tarim_alani_2024
55,1125,Samsun,Alaçam,0.0,0.07011441,0,0.0,dengede,21223,,449,444.0,227489.0
55,1763,Samsun,Asarcýk,0.0,0.01265873,0,0.0,dengede,12086,,304,140.0,65705.0
55,2072,Samsun,Atakum,5.0,4.9282956,5,0.0,dengede,196026,,338,2924.0,97091.0
55,1879,Samsun,Ayvacýk,0.0,0.0052593127,0,0.0,dengede,15350,,198,192.0,108416.0
55,1164,Samsun,Bafra,2.0,4.0550156,4,-2.0,norm_eksigi,112207,,635,2663.0,642061.0
55,2073,Samsun,Canik,2.0,2.764912,3,-1.0,norm_eksigi,78268,,348,1268.0,76510.0
55,1234,Samsun,Çarþamba,0.0,0.50794303,1,-1.0,norm_eksigi,119849,,402,1846.0,548842.0
55,1386,Samsun,Havza,1.0,1.2244442,1,0.0,dengede,30910,,396,518.0,403757.0
55,2074,Samsun,Ýlkadým,7.0,6.325718,6,1.0,dengede,248848,,354,5141.0,47440.0
55,1452,Samsun,Kavak,0.0,0.14233366,0,0.0,dengede,19052,,319,567.0,170075.0
55,1501,Samsun,Ladik,0.0,0.020886444,0,0.0,dengede,13493,,334,284.0,166969.0
55,1838,Samsun,Salýpazarý,0.0,0.031792082,0,0.0,dengede,20364,,318,487.0,149750.0
55,1849,Samsun,Tekkeköy,3.0,2.4477084,2,1.0,norm_fazlasi,47181,,367,1230.0,159282.0
55,1676,Samsun,Terme,2.0,1.5631872,2,0.0,dengede,59824,,342,1100.0,378041.0
55,1712,Samsun,Vezirköprü,1.0,2.0696845,2,-1.0,norm_eksigi,76716,,469,1302.0,447329.0
55,1993,Samsun,Yakakent,1.0,1.8641676,2,-1.0,norm_eksigi,7304,,311,417.0,49727.0
56,1179,Siirt,Baykan,0.0,0.0,0,0.0,dengede,9762,,237,98.0,75620.0
56,1317,Siirt,Eruh,0.0,0.0,0,0.0,dengede,5931,,272,61.0,114936.0
56,1495,Siirt,Kurtalan,0.0,0.043307453,0,0.0,dengede,28151,,309,337.0,450522.0
56,1575,Siirt,Pervari,0.0,0.0,0,0.0,dengede,5114,,267,80.0,108401.0
56,1662,Siirt,Þirvan,0.0,0.0,0,0.0,dengede,3786,,215,22.0,60298.0
56,1878,Siirt,Tillo,0.0,0.0,0,0.0,dengede,1572,,233,16.0,42685.0
57,1156,Sinop,Ayancýk,0.0,0.034269728,0,0.0,dengede,10095,,332,291.0,59391.0
57,1204,Sinop,Boyabat,1.0,1.1294731,1,0.0,dengede,20679,,446,490.0,174369.0
57,1910,Sinop,Dikmen,0.0,0.0,0,0.0,dengede,1070,,246,157.0,65148.0
57,1290,Sinop,Duraðan,0.0,0.013703503,0,0.0,dengede,5530,,410,156.0,129262.0
57,1314,Sinop,Erfelek,0.0,0.028578639,0,0.0,dengede,3179,,330,219.0,78448.0
57,1349,Sinop,Gerze,3.0,1.644432,2,1.0,norm_fazlasi,16367,,459,440.0,111761.0
57,1981,Sinop,Saraydüzü,0.0,0.0,0,0.0,dengede,985,,244,43.0,31346.0
57,1693,Sinop,Türkeli,0.0,0.021327436,0,0.0,dengede,5321,,323,208.0,25582.0
58,1870,Sivas,Akýncýlar,0.0,0.0,0,0.0,dengede,1956,,295,56.0,153629.0
58,1875,Sivas,Altýnyayla,0.0,0.001784347,0,0.0,dengede,3600,,312,132.0,268975.0
58,1282,Sivas,Divriði,0.0,0.053305585,0,0.0,dengede,8464,,333,328.0,94271.0
58,1913,Sivas,Doðanþar,0.0,0.0,0,0.0,dengede,1042,,160,48.0,15742.0
58,1342,Sivas,Gemerek,0.0,0.03668785,0,0.0,dengede,11033,,357,310.0,442419.0
58,1927,Sivas,Gölova,0.0,0.0,0,0.0,dengede,1209,,237,54.0,62370.0
58,1373,Sivas,Gürün,1.0,0.9866136,1,0.0,dengede,7780,,361,332.0,514176.0
58,1376,Sivas,Hafik,0.0,0.003821753,0,0.0,dengede,2684,,353,132.0,504718.0
58,1407,Sivas,Ýmranlý,0.0,0.037891634,0,0.0,dengede,2368,,281,176.0,60026.0
58,1431,Sivas,Kangal,0.0,0.038833015,0,0.0,dengede,6541,,327,283.0,1261934.0
58,1484,Sivas,Koyulhisar,0.0,0.013070621,0,0.0,dengede,3021,,339,160.0,120896.0
58,1646,Sivas,Suþehri,0.0,0.059239753,0,0.0,dengede,11772,,384,533.0,206563.0
58,1650,Sivas,Þarkýþla,0.0,0.07665422,0,0.0,dengede,18925,,383,444.0,888211.0
58,1991,Sivas,Ulaþ,0.0,0.0,0,0.0,dengede,2408,,333,131.0,510320.0
58,1731,Sivas,Yýldýzeli,1.0,0.9539943,1,0.0,dengede,6274,,379,366.0,906418.0
58,1738,Sivas,Zara,0.0,0.0216287,0,0.0,dengede,8777,,305,128.0,372103.0
63,1115,Þanlýurfa,Akçakale,1.0,1.217622,1,0.0,dengede,63842,,319,199.0,813794.0
63,1194,Þanlýurfa,Birecik,2.0,1.3657985,1,1.0,norm_fazlasi,49905,,315,1552.0,771041.0
63,1209,Þanlýurfa,Bozova,1.0,0.83388144,1,0.0,dengede,36734,,385,438.0,743609.0
63,1220,Þanlýurfa,Ceylanpýnar,0.0,0.08445948,0,0.0,dengede,52834,,390,1050.0,1271219.0
63,2091,Þanlýurfa,Eyyübiye,5.0,4.341559,4,1.0,norm_fazlasi,215176,,356,3787.0,573467.0
63,1378,Þanlýurfa,Halfeti,1.0,0.8536331,1,0.0,dengede,32353,,225,404.0,352987.0
63,2092,Þanlýurfa,Haliliye,5.0,4.5830603,5,0.0,dengede,231420,,403,4096.0,843312.0
63,1800,Þanlýurfa,Harran,1.0,0.76830405,1,0.0,dengede,45369,,329,239.0,619192.0
63,1393,Þanlýurfa,Hilvan,1.0,0.60056263,1,0.0,dengede,25564,,409,363.0,906535.0
63,2093,Þanlýurfa,Karaköprü,5.0,2.975517,3,2.0,norm_fazlasi,179968,,370,2262.0,680527.0
63,1630,Þanlýurfa,Siverek,1.0,1.8540535,2,-1.0,norm_eksigi,157403,,440,958.0,1910549.0
63,1643,Þanlýurfa,Suruç,0.0,0.09999951,0,0.0,dengede,62818,,357,810.0,637966.0
63,1713,Þanlýurfa,Viranþehir,1.0,1.5945309,2,-1.0,norm_eksigi,116656,,344,1102.0,982864.0
73,1189,Þýrnak,Beytüþþebap,0.0,0.0,0,0.0,dengede,4509,,224,115.0,44966.0
73,1223,Þýrnak,Cizre,1.0,2.2749271,2,-1.0,norm_eksigi,87039,,295,968.0,112778.0
73,1931,Þýrnak,Güçlükonak,0.0,0.0,0,0.0,dengede,4876,,204,75.0,38829.0
73,1403,Þýrnak,Ýdil,0.0,0.057317246,0,0.0,dengede,20180,,320,353.0,383190.0
73,1623,Þýrnak,Silopi,1.0,1.5206534,2,-1.0,norm_eksigi,75371,,270,1348.0,289175.0
73,1698,Þýrnak,Uludere,0.0,0.013223678,0,0.0,dengede,19898,,248,266.0,77186.0
59,1250,Tekirdað,Çerkezköy,2.0,3.5886433,4,-2.0,norm_eksigi,164412,,314,1715.0,51076.0
59,1258,Tekirdað,Çorlu,3.0,4.317731,4,-1.0,norm_eksigi,218236,,350,3145.0,312865.0
59,2094,Tekirdað,Ergene,2.0,1.6214442,2,0.0,dengede,45050,,392,1172.0,324129.0
59,1388,Tekirdað,Hayrabolu,2.0,1.4061247,1,1.0,norm_fazlasi,25066,,447,891.0,805768.0
59,2095,Tekirdað,Kapaklý,2.0,2.5149453,3,-1.0,norm_eksigi,103501,,342,1233.0,103055.0
59,1511,Tekirdað,Malkara,3.0,1.8963561,2,1.0,norm_fazlasi,38383,,457,1302.0,874479.0
59,1538,Tekirdað,Muratlý,1.0,1.0421683,1,0.0,dengede,22528,,374,397.0,343721.0
59,1596,Tekirdað,Saray,1.0,1.3991894,1,0.0,dengede,40880,,414,631.0,338240.0
59,2096,Tekirdað,Süleymanpaþa,5.0,4.3206124,4,1.0,norm_fazlasi,171556,,548,2661.0,758891.0
59,1652,Tekirdað,Þarköy,1.0,1.4769855,1,0.0,dengede,29702,,499,753.0,163596.0
60,1129,Tokat,Almus,0.0,0.048454523,0,0.0,dengede,17532,,373,225.0,104122.0
60,1151,Tokat,Artova,0.0,0.0,0,0.0,dengede,3634,,358,81.0,186716.0
60,1883,Tokat,Baþçiftlik,0.0,0.0,0,0.0,dengede,5470,,198,47.0,78558.0
60,1308,Tokat,Erbaa,3.0,2.211188,2,1.0,norm_fazlasi,62151,,548,1496.0,376649.0
60,1545,Tokat,Niksar,1.0,1.636602,2,-1.0,norm_eksigi,44946,,524,1168.0,346547.0
60,1834,Tokat,Pazar,0.0,0.040844098,0,0.0,dengede,6582,,428,225.0,99218.0
60,1584,Tokat,Reþadiye,0.0,0.030003808,0,0.0,dengede,27769,,323,387.0,247759.0
60,1987,Tokat,Sulusaray,0.0,0.0050270036,0,0.0,dengede,4377,,358,59.0,114730.0
60,1690,Tokat,Turhal,0.0,0.44078216,0,0.0,dengede,49463,,509,1263.0,384808.0
60,1858,Tokat,Yeþilyurt,0.0,0.0,0,0.0,dengede,4245,,315,148.0,93929.0
60,1740,Tokat,Zile,1.0,1.29518,1,0.0,dengede,27303,,453,704.0,749911.0
61,1113,Trabzon,Akçaabat,3.0,2.439441,2,1.0,norm_fazlasi,81954,,317,1426.0,144189.0
61,1141,Trabzon,Araklý,2.0,1.5097809,2,0.0,dengede,38955,,278,599.0,87659.0
61,1150,Trabzon,Arsin,1.0,1.4384283,1,0.0,dengede,25139,,258,584.0,88551.0
61,1775,Trabzon,Beþikdüzü,1.0,1.2753417,1,0.0,dengede,21359,,285,422.0,43842.0
61,1896,Trabzon,Çarþýbaþý,0.0,0.02948384,0,0.0,dengede,11949,,284,358.0,36121.0
61,1244,Trabzon,Çaykara,0.0,0.016177066,0,0.0,dengede,12909,,201,299.0,13794.0
61,1909,Trabzon,Dernekpazarý,0.0,0.0,0,0.0,dengede,4440,,203,60.0,9062.0
61,1917,Trabzon,Düzköy,0.0,0.013833858,0,0.0,dengede,8971,,240,235.0,41875.0
61,1942,Trabzon,Hayrat,0.0,0.0,0,0.0,dengede,7464,,223,51.0,30107.0
61,1966,Trabzon,Köprübaþý,0.0,0.0,0,0.0,dengede,3486,,189,41.0,19530.0
61,1507,Trabzon,Maçka,1.0,1.6731403,2,-1.0,norm_eksigi,22971,,279,470.0,91864.0
61,1548,Trabzon,Of,1.0,1.071456,1,0.0,dengede,36428,,243,377.0,93910.0
61,2097,Trabzon,Ortahisar,6.0,5.175985,5,1.0,norm_fazlasi,249704,,316,3726.0,107255.0
61,1647,Trabzon,Sürmene,1.0,1.1038774,1,0.0,dengede,21276,,236,453.0,54962.0
61,1842,Trabzon,Þalpazarý,0.0,0.010181978,0,0.0,dengede,11306,,211,202.0,30825.0
61,1681,Trabzon,Tonya,0.0,0.007943012,0,0.0,dengede,12758,,229,141.0,34237.0
61,1709,Trabzon,Vakfýkebir,2.0,1.5329195,2,0.0,dengede,22489,,281,454.0,68544.0
61,1732,Trabzon,Yomra,2.0,1.3165044,1,1.0,norm_fazlasi,42281,,223,621.0,76874.0
62,1247,Tunceli,Çemiþgezek,0.0,0.0,0,0.0,dengede,2592,,297,94.0,123823.0
62,1397,Tunceli,Hozat,0.0,0.017405987,0,0.0,dengede,2253,,234,171.0,22646.0
62,1518,Tunceli,Mazgirt,0.0,0.0,0,0.0,dengede,2534,,264,99.0,71811.0
62,1562,Tunceli,Ovacýk,0.0,0.014182605,0,0.0,dengede,2889,,193,185.0,17567.0
62,1574,Tunceli,Pertek,0.0,0.038955875,0,0.0,dengede,5782,,246,277.0,110533.0
62,1581,Tunceli,Pülümür,0.0,0.0,0,0.0,dengede,1258,,180,63.0,5755.0
64,1170,Uþak,Banaz,1.0,1.6590755,2,-1.0,norm_eksigi,14502,,654,615.0,398400.0
64,1323,Uþak,Eþme,1.0,2.3795748,2,-1.0,norm_eksigi,14031,,558,805.0,419349.0
64,1436,Uþak,Karahallý,0.0,0.035869814,0,0.0,dengede,5660,,384,246.0,146503.0
64,1629,Uþak,Sivaslý,1.0,1.5115811,2,-1.0,norm_eksigi,9992,,575,421.0,237828.0
64,1697,Uþak,Ulubey,1.0,0.92796,1,0.0,dengede,4977,,526,283.0,365501.0
65,1770,Van,Bahçesaray,0.0,0.0,0,0.0,dengede,6641,,253,11.0,41160.0
65,1175,Van,Baþkale,0.0,0.049521044,0,0.0,dengede,25353,,183,79.0,465265.0
65,1786,Van,Çaldýran,1.0,0.7491474,1,0.0,dengede,26290,,245,266.0,332547.0
65,1236,Van,Çatak,0.0,0.0033179447,0,0.0,dengede,10605,,236,55.0,241891.0
65,1918,Van,Edremit,1.0,1.7571245,2,-1.0,norm_eksigi,74261,,359,875.0,126579.0
65,1309,Van,Erciþ,1.0,1.4430898,1,0.0,dengede,95236,,352,1096.0,529344.0
65,1350,Van,Gevaþ,1.0,0.8556418,1,0.0,dengede,15717,,306,181.0,135724.0
65,1372,Van,Gürpýnar,1.0,1.0108615,1,0.0,dengede,19074,,275,230.0,657777.0
65,2098,Van,Ýpekyolu,2.0,5.835657,6,-4.0,norm_eksigi,237320,,321,4636.0,222430.0
65,1533,Van,Muradiye,1.0,1.1538876,1,0.0,dengede,23258,,285,190.0,237404.0
65,1565,Van,Özalp,0.0,0.037099816,0,0.0,dengede,27800,,236,360.0,366554.0
65,1980,Van,Saray,0.0,0.0023536086,0,0.0,dengede,10401,,184,97.0,134720.0
65,2099,Van,Tuþba,2.0,1.6314338,2,0.0,dengede,93847,,352,1192.0,311656.0
77,2019,Yalova,Altýnova,1.0,1.3549498,1,0.0,dengede,21999,,381,604.0,26353.0
77,2020,Yalova,Armutlu,0.0,0.030796923,0,0.0,dengede,7217,,198,534.0,25843.0
77,2021,Yalova,Çýnarcýk,1.0,1.6828771,2,-1.0,norm_eksigi,30745,,334,1009.0,10256.0
77,2022,Yalova,Çiftlikköy,1.0,1.6047257,2,-1.0,norm_eksigi,39251,,363,925.0,34849.0
77,2026,Yalova,Termal,0.0,0.01705169,0,0.0,dengede,3274,,274,176.0,5449.0
66,1117,Yozgat,Akdaðmadeni,2.0,1.0230541,1,1.0,norm_fazlasi,19725,,472,572.0,334073.0
66,1877,Yozgat,Aydýncýk,0.0,0.0,0,0.0,dengede,4416,,344,76.0,124472.0
66,1198,Yozgat,Boðazlýyan,0.0,0.0805438,0,0.0,dengede,22243,,376,411.0,845834.0
66,1895,Yozgat,Çandýr,0.0,0.0,0,0.0,dengede,2985,,374,89.0,137994.0
66,1242,Yozgat,Çayýralan,0.0,0.013530038,0,0.0,dengede,5832,,389,137.0,191478.0
66,1245,Yozgat,Çekerek,0.0,0.012366235,0,0.0,dengede,8487,,342,209.0,143919.0
66,1952,Yozgat,Kadýþehri,0.0,0.0,0,0.0,dengede,6281,,315,130.0,173694.0
66,1982,Yozgat,Saraykent,0.0,0.008435786,0,0.0,dengede,6533,,326,130.0,86223.0
66,1602,Yozgat,Sarýkaya,1.0,0.735344,1,0.0,dengede,17035,,411,422.0,824532.0
66,1635,Yozgat,Sorgun,2.0,1.6200364,2,0.0,dengede,48951,,422,1344.0,928566.0
66,1998,Yozgat,Yenifakýlý,0.0,0.0,0,0.0,dengede,1465,,332,114.0,229625.0
66,1726,Yozgat,Yerköy,1.0,1.1169543,1,0.0,dengede,18420,,418,688.0,708564.0
67,1758,Zonguldak,Alaplý,2.0,1.3172976,1,1.0,norm_fazlasi,17197,,244,681.0,105765.0
67,1240,Zonguldak,Çaycuma,2.0,2.0023932,2,0.0,dengede,41152,,439,1697.0,64612.0
67,1276,Zonguldak,Devrek,2.0,1.6733533,2,0.0,dengede,27476,,323,744.0,29982.0
67,1926,Zonguldak,Gökçebey,0.0,0.059620827,0,0.0,dengede,10455,,333,435.0,27049.0
67,2100,Zonguldak,Kilimli,1.0,1.4874815,1,0.0,dengede,25594,,231,610.0,3845.0
67,2101,Zonguldak,Kozlu,2.0,1.7984141,2,0.0,dengede,35403,,298,670.0,8972.0
