il_kod,ilce_kod,il_adi,ilce_adi,nufus_18plus,yuzolcum,toplam_hayvan_2024,veteriner_hekim,veteriner_tahmini_norm,veteriner_tahmini_norm_yuvarlak,veteriner_norm_farki,veteriner_durumu,gida_muhendisi,gida_tahmini_norm,gida_tahmini_norm_yuvarlak,gida_norm_farki,gida_durumu,ziraat_muhendisi,ziraat_tahmini_norm,ziraat_tahmini_norm_yuvarlak,ziraat_norm_farki,ziraat_durumu
45,1634,Manisa,Soma,70925,,499,8.0,8.861933,9,-1.0,dengede,2.0,2.5846748,3,-1.0,norm_eksigi,11.0,13.121263,13,-2.0,dengede
45,2086,Manisa,Þehzadeler,125804,,387,8.0,10.254337,10,-2.0,norm_eksigi,5.0,4.082344,4,1.0,norm_fazlasi,13.0,19.100143,19,-6.0,norm_eksigi
45,1689,Manisa,Turgutlu,124244,,523,13.0,12.046547,12,1.0,dengede,5.0,4.54272,5,0.0,dengede,20.0,19.551384,20,0.0,dengede
45,2087,Manisa,Yunusemre,200762,,404,7.0,8.552935,9,-2.0,norm_eksigi,6.0,5.173879,5,1.0,norm_fazlasi,11.0,17.003101,17,-6.0,norm_eksigi
47,2088,Mardin,Artuklu,121357,,368,13.0,10.824414,11,2.0,dengede,2.0,2.9116821,3,-1.0,norm_eksigi,20.0,16.904366,17,3.0,dengede
47,1787,Mardin,Dargeçit,15978,,240,3.0,3.944402,4,-1.0,norm_eksigi,1.0,0.8608052,1,0.0,dengede,9.0,6.5629897,7,2.0,norm_fazlasi
47,1273,Mardin,Derik,35078,,341,8.0,10.2627535,10,-2.0,norm_eksigi,1.0,0.80170566,1,0.0,dengede,16.0,10.279513,10,6.0,norm_fazlasi
47,1474,Mardin,Kýzýltepe,168590,,373,16.0,11.387266,11,5.0,norm_fazlasi,1.0,2.0947044,2,-1.0,norm_eksigi,31.0,24.660454,25,6.0,norm_fazlasi
47,1519,Mardin,Mazýdaðý,23209,,317,5.0,5.517021,6,-1.0,dengede,1.0,1.0437329,1,0.0,dengede,12.0,6.5780625,7,5.0,norm_fazlasi
47,1526,Mardin,Midyat,83358,,310,10.0,7.990139,8,2.0,norm_fazlasi,1.0,1.4887158,1,0.0,dengede,8.0,13.21675,13,-5.0,norm_eksigi
47,1547,Mardin,Nusaybin,77197,,390,6.0,11.16702,11,-5.0,norm_eksigi,0.0,0.12071305,0,0.0,dengede,17.0,14.948729,15,2.0,dengede
47,1564,Mardin,Ömerli,9342,,273,5.0,3.223458,3,2.0,norm_fazlasi,0.0,0.03517995,0,0.0,dengede,9.0,5.013664,5,4.0,norm_fazlasi
47,1609,Mardin,Savur,14330,,369,6.0,6.720784,7,-1.0,dengede,0.0,0.025749065,0,0.0,dengede,9.0,5.4112115,5,4.0,norm_fazlasi
47,2002,Mardin,Yeþilli,7753,,314,3.0,3.9519942,4,-1.0,norm_eksigi,0.0,0.012613811,0,0.0,dengede,7.0,3.9211712,4,3.0,norm_fazlasi
33,2064,Mersin,Akdeniz,180517,,336,19.0,12.291451,12,7.0,norm_fazlasi,10.0,5.816012,6,4.0,norm_fazlasi,44.0,18.209534,18,26.0,norm_fazlasi
33,1135,Mersin,Anamur,56233,,358,8.0,6.775305,7,1.0,dengede,5.0,2.0102448,2,3.0,norm_fazlasi,16.0,12.925924,13,3.0,norm_fazlasi
33,1766,Mersin,Aydýncýk,9064,,397,3.0,3.3535955,3,0.0,dengede,1.0,1.1162835,1,0.0,dengede,6.0,5.336981,5,1.0,norm_fazlasi
33,1779,Mersin,Bozyazý,25615,,400,5.0,5.2159615,5,0.0,dengede,1.0,1.5573918,2,-1.0,norm_eksigi,15.0,8.469552,8,7.0,norm_fazlasi
33,1892,Mersin,Çamlýyayla,8591,,256,6.0,3.0098639,3,3.0,norm_fazlasi,0.0,0.025028177,0,0.0,dengede,7.0,4.075525,4,3.0,norm_fazlasi
33,1311,Mersin,Erdemli,128395,,398,22.0,12.253003,12,10.0,norm_fazlasi,6.0,5.073936,5,1.0,norm_fazlasi,43.0,19.18466,19,24.0,norm_fazlasi
33,1366,Mersin,Gülnar,35299,,277,8.0,6.071809,6,2.0,norm_fazlasi,1.0,1.0225761,1,0.0,dengede,7.0,8.799422,9,-2.0,norm_eksigi
33,2065,Mersin,Mezitli,174066,,298,13.0,7.8492956,8,5.0,norm_fazlasi,5.0,4.405769,4,1.0,norm_fazlasi,23.0,14.631995,15,8.0,norm_fazlasi
33,1536,Mersin,Mut,51726,,377,12.0,9.793492,10,2.0,norm_fazlasi,0.0,0.09888505,0,0.0,dengede,15.0,14.703927,15,0.0,dengede
33,1621,Mersin,Silifke,99676,,533,17.0,14.944484,15,2.0,dengede,2.0,3.6542327,4,-2.0,norm_eksigi,27.0,20.70993,21,6.0,norm_fazlasi
33,1665,Mersin,Tarsus,266789,,623,21.0,21.317009,21,0.0,dengede,8.0,6.218595,6,2.0,norm_fazlasi,34.0,30.169638,30,4.0,dengede
33,2066,Mersin,Toroslar,228651,,360,14.0,12.885484,13,1.0,dengede,9.0,5.4149494,5,4.0,norm_fazlasi,26.0,16.239428,16,10.0,norm_fazlasi
33,2067,Mersin,Yeniþehir,212799,,319,10.0,8.728385,9,1.0,dengede,8.0,5.8011646,6,2.0,norm_fazlasi,15.0,14.73704,15,0.0,dengede
48,1197,Muðla,Bodrum,152866,,511,6.0,9.241471,9,-3.0,norm_eksigi,9.0,6.919874,7,2.0,norm_fazlasi,9.0,14.61519,15,-6.0,norm_eksigi
48,1742,Muðla,Dalaman,40156,,532,6.0,7.1706314,7,-1.0,dengede,2.0,2.0350745,2,0.0,dengede,11.0,10.156321,10,1.0,dengede
48,1266,Muðla,Datça,17965,,444,5.0,5.2765493,5,0.0,dengede,1.0,1.8284405,2,-1.0,norm_eksigi,8.0,8.582884,9,-1.0,dengede
48,1331,Muðla,Fethiye,124326,,647,14.0,14.924516,15,-1.0,dengede,8.0,7.95266,8,0.0,dengede,25.0,20.041351,20,5.0,norm_fazlasi
48,1958,Muðla,Kavaklýdere,8458,,471,3.0,4.286197,4,-1.0,norm_eksigi,0.0,0.075144075,0,0.0,dengede,5.0,3.6320918,4,1.0,norm_fazlasi
48,1488,Muðla,Köyceðiz,31174,,540,10.0,8.902095,9,1.0,dengede,2.0,2.0274172,2,0.0,dengede,10.0,10.361174,10,0.0,dengede
48,1517,Muðla,Marmaris,76501,,446,8.0,7.836093,8,0.0,dengede,7.0,4.5860996,5,2.0,norm_fazlasi,13.0,10.589295,11,2.0,dengede
48,2089,Muðla,Menteþe,100811,,596,15.0,13.593013,14,1.0,dengede,7.0,3.7364001,4,3.0,norm_fazlasi,18.0,16.828882,17,1.0,dengede
48,1528,Muðla,Milas,106741,,592,19.0,19.20568,19,0.0,dengede,6.0,5.655914,6,0.0,dengede,19.0,21.07753,21,-2.0,dengede
48,1831,Muðla,Ortaca,44509,,439,9.0,8.850721,9,0.0,dengede,4.0,2.5954058,3,1.0,norm_fazlasi,17.0,11.274476,11,6.0,norm_fazlasi
48,2090,Muðla,Seydikemer,48107,,778,23.0,12.468715,12,11.0,norm_fazlasi,4.0,2.9961474,3,1.0,norm_fazlasi,31.0,15.448833,15,16.0,norm_fazlasi
48,1695,Muðla,Ula,26708,,516,8.0,7.2764378,7,1.0,dengede,2.0,2.0442884,2,0.0,dengede,8.0,10.112407,10,-2.0,norm_eksigi
48,1719,Muðla,Yataðan,28411,,604,9.0,9.865792,10,-1.0,dengede,0.0,0.6276893,1,-1.0,norm_eksigi,10.0,11.265132,11,-1.0,dengede
49,1213,Muþ,Bulanýk,25328,,228,7.0,8.075832,8,-1.0,dengede,0.0,0.04334999,0,0.0,dengede,10.0,9.388347,9,1.0,dengede
49,1801,Muþ,Hasköy,9914,,223,3.0,3.6903474,4,-1.0,norm_eksigi,0.0,0.0034766868,0,0.0,dengede,6.0,5.1782107,5,1.0,norm_fazlasi
49,1964,Muþ,Korkut,3327,,221,5.0,5.7848806,6,-1.0,dengede,0.0,0.016371243,0,0.0,dengede,7.0,5.297797,5,2.0,norm_fazlasi
49,1510,Muþ,Malazgirt,12757,,241,4.0,6.561182,7,-3.0,norm_eksigi,1.0,0.5534568,1,0.0,dengede,10.0,8.442549,8,2.0,norm_fazlasi
49,1711,Muþ,Varto,7361,,213,8.0,6.242671,6,2.0,norm_fazlasi,1.0,0.8798329,1,0.0,dengede,7.0,5.8646064,6,1.0,dengede
50,1749,Nevþehir,Acýgöl,8182,,367,5.0,3.8249903,4,1.0,norm_fazlasi,0.0,0.028953,0,0.0,dengede,4.0,6.3192887,6,-2.0,norm_eksigi
50,1155,Nevþehir,Avanos,18953,,387,8.0,6.941389,7,1.0,dengede,1.0,1.2423397,1,0.0,dengede,8.0,10.485914,10,-2.0,norm_eksigi
50,1274,Nevþehir,Derinkuyu,9843,,327,6.0,4.2049103,4,2.0,norm_fazlasi,0.0,0.06279184,0,0.0,dengede,7.0,7.2824078,7,0.0,dengede
50,1367,Nevþehir,Gülþehir,8371,,398,6.0,4.6807814,5,1.0,norm_fazlasi,1.0,0.91753405,1,0.0,dengede,10.0,7.359159,7,3.0,norm_fazlasi
50,1374,Nevþehir,Hacýbektaþ,4464,,388,4.0,3.6636512,4,0.0,dengede,0.0,0.0014469251,0,0.0,dengede,6.0,4.590136,5,1.0,norm_fazlasi
50,1485,Nevþehir,Kozaklý,6127,,441,4.0,4.106223,4,0.0,dengede,0.0,0.03752935,0,0.0,dengede,5.0,4.2295413,4,1.0,norm_fazlasi
50,1707,Nevþehir,Ürgüp,26297,,481,5.0,6.124258,6,-1.0,dengede,1.0,1.4835529,1,0.0,dengede,13.0,10.805173,11,2.0,dengede
51,1876,Niðde,Altunhisar,6190,,367,3.0,3.4959745,3,0.0,dengede,0.0,0.015032731,0,0.0,dengede,6.0,5.969366,6,0.0,dengede
51,1201,Niðde,Bor,39883,,423,9.0,10.003665,10,-1.0,dengede,0.0,0.09072076,0,0.0,dengede,12.0,14.438991,14,-2.0,dengede
51,1225,Niðde,Çamardý,2871,,366,2.0,3.3516805,3,-1.0,norm_eksigi,0.0,0.018420376,0,0.0,dengede,4.0,6.1863656,6,-2.0,norm_eksigi
51,1904,Niðde,Çiftlik,11003,,315,5.0,4.200567,4,1.0,norm_fazlasi,0.0,0.010334134,0,0.0,dengede,5.0,4.195669,4,1.0,norm_fazlasi
51,1700,Niðde,Ulukýþla,4755,,427,5.0,5.340848,5,0.0,dengede,0.0,0.054364137,0,0.0,dengede,7.0,5.5281725,6,1.0,dengede
52,1119,Ordu,Akkuþ,18323,,285,3.0,3.5859492,4,-1.0,norm_eksigi,0.0,0.020867474,0,0.0,dengede,3.0,6.2395086,6,-3.0,norm_eksigi
52,2103,Ordu,Altýnordu,182474,,256,12.0,12.237254,12,0.0,dengede,3.0,4.046548,4,-1.0,norm_eksigi,28.0,19.228016,19,9.0,norm_fazlasi
52,1158,Ordu,Aybastý,17868,,189,3.0,3.7225192,4,-1.0,norm_eksigi,1.0,0.8743314,1,0.0,dengede,4.0,3.6318223,4,0.0,dengede
52,1891,Ordu,Çamaþ,8232,,148,3.0,2.5361967,3,0.0,dengede,0.0,0.0033660308,0,0.0,dengede,3.0,4.0476427,4,-1.0,norm_eksigi
52,1897,Ordu,Çatalpýnar,8006,,150,4.0,2.2506618,2,2.0,norm_fazlasi,0.0,0.01463633,0,0.0,dengede,5.0,3.702032,4,1.0,norm_fazlasi
52,1900,Ordu,Çaybaþý,8470,,232,2.0,3.3257706,3,-1.0,norm_eksigi,0.0,0.009178616,0,0.0,dengede,4.0,4.7080507,5,-1.0,norm_eksigi
52,1328,Ordu,Fatsa,97025,,286,9.0,7.7389917,8,1.0,dengede,1.0,2.059266,2,-1.0,norm_eksigi,19.0,17.792233,18,1.0,dengede
52,1358,Ordu,Gölköy,19203,,168,5.0,2.8669775,3,2.0,norm_fazlasi,1.0,0.86783797,1,0.0,dengede,3.0,4.9210114,5,-2.0,norm_eksigi
52,1795,Ordu,Gülyalý,7177,,227,2.0,2.8144028,3,-1.0,norm_eksigi,0.0,0.006744571,0,0.0,dengede,5.0,5.0854545,5,0.0,dengede
52,1797,Ordu,Gürgentepe,13803,,180,3.0,2.6837313,3,0.0,dengede,0.0,0.010789163,0,0.0,dengede,3.0,3.6445692,4,-1.0,norm_eksigi
52,1947,Ordu,Ýkizce,10790,,178,3.0,2.6644166,3,0.0,dengede,0.0,0.0012763664,0,0.0,dengede,6.0,4.1153994,4,2.0,norm_fazlasi
52,1950,Ordu,Kabadüz,6684,,167,3.0,2.6056256,3,0.0,dengede,0.0,0.009761155,0,0.0,dengede,3.0,3.744188,4,-1.0,norm_eksigi
52,1951,Ordu,Kabataþ,7983,,149,2.0,2.3149605,2,0.0,dengede,0.0,0.008321099,0,0.0,dengede,2.0,4.0760145,4,-2.0,norm_eksigi
52,1482,Ordu,Korgan,17287,,161,3.0,3.051907,3,0.0,dengede,0.0,0.01491189,0,0.0,dengede,5.0,3.6803656,4,1.0,norm_fazlasi
52,1493,Ordu,Kumru,23412,,223,3.0,4.4874334,4,-1.0,norm_eksigi,1.0,0.99157023,1,0.0,dengede,4.0,3.8523903,4,0.0,dengede
52,1525,Ordu,Mesudiye,13197,,234,4.0,2.7604465,3,1.0,norm_fazlasi,0.0,0.006867178,0,0.0,dengede,3.0,5.1423697,5,-2.0,norm_eksigi
52,1573,Ordu,Perþembe,31724,,297,3.0,4.8296776,5,-2.0,norm_eksigi,1.0,1.0356148,1,0.0,dengede,10.0,10.575608,11,-1.0,dengede
52,1696,Ordu,Ulubey,16888,,213,3.0,3.5989497,4,-1.0,norm_eksigi,0.0,0.010878861,0,0.0,dengede,7.0,7.328386,7,0.0,dengede
