ust_kategori,hayvansal_alt_grup,il_kod,il_adi,ilce_kod,ilce_adi,period,duzey_kodu,duzey_tip,y2021,y2022,y2023,y2024,il_ilce_adi
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1594,Sandýklý,yillik,1594,4,428,424,415,413,Afyonkarahisar Sandýklý
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1594,Sandýklý,yillik,1594,4,3,3,3,3,Afyonkarahisar Sandýklý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1594,Sandýklý,yillik,1594,4,3,3,3,3,Afyonkarahisar Sandýklý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1594,Sandýklý,yillik,1594,4,1,1,1,1,Afyonkarahisar Sandýklý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1594,Sandýklý,yillik,1594,4,1,1,1,1,Afyonkarahisar Sandýklý
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1626,Sinanpaþa,yillik,1626,4,58,56,56,56,Afyonkarahisar Sinanpaþa
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1626,Sinanpaþa,yillik,1626,4,365,316,320,303,Afyonkarahisar Sinanpaþa
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1626,Sinanpaþa,yillik,1626,4,3,3,3,3,Afyonkarahisar Sinanpaþa
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1626,Sinanpaþa,yillik,1626,4,3,3,3,3,Afyonkarahisar Sinanpaþa
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1626,Sinanpaþa,yillik,1626,4,1,1,1,1,Afyonkarahisar Sinanpaþa
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1626,Sinanpaþa,yillik,1626,4,1,1,1,1,Afyonkarahisar Sinanpaþa
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1639,Sultandaðý,yillik,1639,4,58,56,56,56,Afyonkarahisar Sultandaðý
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1639,Sultandaðý,yillik,1639,4,345,345,349,353,Afyonkarahisar Sultandaðý
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1639,Sultandaðý,yillik,1639,4,3,3,3,3,Afyonkarahisar Sultandaðý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1639,Sultandaðý,yillik,1639,4,3,3,3,3,Afyonkarahisar Sultandaðý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1639,Sultandaðý,yillik,1639,4,1,1,1,1,Afyonkarahisar Sultandaðý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1639,Sultandaðý,yillik,1639,4,1,1,1,1,Afyonkarahisar Sultandaðý
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1771,Baþmakçý,yillik,1771,4,58,56,56,56,Afyonkarahisar Baþmakçý
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1771,Baþmakçý,yillik,1771,4,380,355,356,353,Afyonkarahisar Baþmakçý
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1771,Baþmakçý,yillik,1771,4,3,3,3,3,Afyonkarahisar Baþmakçý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1771,Baþmakçý,yillik,1771,4,3,3,3,3,Afyonkarahisar Baþmakçý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1771,Baþmakçý,yillik,1771,4,1,1,1,1,Afyonkarahisar Baþmakçý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1771,Baþmakçý,yillik,1771,4,1,1,1,1,Afyonkarahisar Baþmakçý
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,58,56,56,56,Afyonkarahisar Bayat
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,276,303,301,289,Afyonkarahisar Bayat
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,3,3,3,3,Afyonkarahisar Bayat
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,3,3,3,3,Afyonkarahisar Bayat
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,1,1,1,1,Afyonkarahisar Bayat
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,1,1,1,1,Afyonkarahisar Bayat
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,58,56,56,56,Afyonkarahisar Ýscehisar
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,313,302,226,231,Afyonkarahisar Ýscehisar
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,3,3,3,3,Afyonkarahisar Ýscehisar
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,3,3,3,3,Afyonkarahisar Ýscehisar
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,1,1,1,1,Afyonkarahisar Ýscehisar
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,1,1,1,1,Afyonkarahisar Ýscehisar
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,58,56,56,56,Afyonkarahisar Çobanlar
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,247,250,248,232,Afyonkarahisar Çobanlar
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,3,3,3,3,Afyonkarahisar Çobanlar
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,3,3,3,3,Afyonkarahisar Çobanlar
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,1,1,1,1,Afyonkarahisar Çobanlar
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,1,1,1,1,Afyonkarahisar Çobanlar
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,58,56,56,56,Afyonkarahisar Evciler
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,325,302,294,235,Afyonkarahisar Evciler
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,3,3,3,3,Afyonkarahisar Evciler
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,3,3,3,3,Afyonkarahisar Evciler
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,1,1,1,1,Afyonkarahisar Evciler
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,1,1,1,1,Afyonkarahisar Evciler
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,58,56,56,56,Afyonkarahisar Hocalar
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,264,242,247,242,Afyonkarahisar Hocalar
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,3,3,3,3,Afyonkarahisar Hocalar
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,3,3,3,3,Afyonkarahisar Hocalar
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,1,1,1,1,Afyonkarahisar Hocalar
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,1,1,1,1,Afyonkarahisar Hocalar
Hayvansal Üretim,Canlý Hayvan Sayýsý,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,58,56,56,56,Afyonkarahisar Kýzýlören
Hayvansal Üretim,Diðer,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,283,280,282,287,Afyonkarahisar Kýzýlören
Hayvansal Üretim,Kýrkýlan Hayvan,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,3,3,3,3,Afyonkarahisar Kýzýlören
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,3,3,3,3,Afyonkarahisar Kýzýlören
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,1,1,1,1,Afyonkarahisar Kýzýlören
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,1,1,1,1,Afyonkarahisar Kýzýlören
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1111,Merkez,yillik,1111,4,58,50,50,50,Aðrý Merkez
Hayvansal Üretim,Diðer,4,Aðrý,1111,Merkez,yillik,1111,4,242,266,267,264,Aðrý Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1111,Merkez,yillik,1111,4,2,2,2,2,Aðrý Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1111,Merkez,yillik,1111,4,3,3,3,3,Aðrý Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1111,Merkez,yillik,1111,4,1,1,1,1,Aðrý Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1111,Merkez,yillik,1111,4,1,1,1,1,Aðrý Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1283,Diyadin,yillik,1283,4,58,50,50,50,Aðrý Diyadin
Hayvansal Üretim,Diðer,4,Aðrý,1283,Diyadin,yillik,1283,4,141,144,149,150,Aðrý Diyadin
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1283,Diyadin,yillik,1283,4,2,2,2,2,Aðrý Diyadin
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1283,Diyadin,yillik,1283,4,3,3,3,3,Aðrý Diyadin
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1283,Diyadin,yillik,1283,4,1,1,1,1,Aðrý Diyadin
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1283,Diyadin,yillik,1283,4,1,1,1,1,Aðrý Diyadin
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,58,50,50,50,Aðrý Doðubayazýt
Hayvansal Üretim,Diðer,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,139,144,126,120,Aðrý Doðubayazýt
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,2,2,2,2,Aðrý Doðubayazýt
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,3,3,3,3,Aðrý Doðubayazýt
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,1,1,1,1,Aðrý Doðubayazýt
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,1,1,1,1,Aðrý Doðubayazýt
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1301,Eleþkirt,yillik,1301,4,58,50,50,50,Aðrý Eleþkirt
Hayvansal Üretim,Diðer,4,Aðrý,1301,Eleþkirt,yillik,1301,4,225,229,221,213,Aðrý Eleþkirt
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1301,Eleþkirt,yillik,1301,4,2,2,2,2,Aðrý Eleþkirt
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1301,Eleþkirt,yillik,1301,4,3,3,3,3,Aðrý Eleþkirt
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1301,Eleþkirt,yillik,1301,4,1,1,1,1,Aðrý Eleþkirt
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1301,Eleþkirt,yillik,1301,4,1,1,1,1,Aðrý Eleþkirt
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1379,Hamur,yillik,1379,4,58,50,50,50,Aðrý Hamur
Hayvansal Üretim,Diðer,4,Aðrý,1379,Hamur,yillik,1379,4,151,156,165,137,Aðrý Hamur
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1379,Hamur,yillik,1379,4,2,2,2,2,Aðrý Hamur
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1379,Hamur,yillik,1379,4,3,3,3,3,Aðrý Hamur
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1379,Hamur,yillik,1379,4,1,1,1,1,Aðrý Hamur
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1379,Hamur,yillik,1379,4,1,1,1,1,Aðrý Hamur
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1568,Patnos,yillik,1568,4,58,50,50,50,Aðrý Patnos
Hayvansal Üretim,Diðer,4,Aðrý,1568,Patnos,yillik,1568,4,181,193,198,203,Aðrý Patnos
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1568,Patnos,yillik,1568,4,2,2,2,2,Aðrý Patnos
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1568,Patnos,yillik,1568,4,3,3,3,3,Aðrý Patnos
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1568,Patnos,yillik,1568,4,1,1,1,1,Aðrý Patnos
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1568,Patnos,yillik,1568,4,1,1,1,1,Aðrý Patnos
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1667,Taþlýçay,yillik,1667,4,58,50,50,50,Aðrý Taþlýçay
Hayvansal Üretim,Diðer,4,Aðrý,1667,Taþlýçay,yillik,1667,4,178,180,181,165,Aðrý Taþlýçay
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1667,Taþlýçay,yillik,1667,4,2,3,3,3,Aðrý Taþlýçay
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1667,Taþlýçay,yillik,1667,4,3,3,3,3,Aðrý Taþlýçay
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1667,Taþlýçay,yillik,1667,4,1,1,1,1,Aðrý Taþlýçay
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1667,Taþlýçay,yillik,1667,4,1,1,1,1,Aðrý Taþlýçay
Hayvansal Üretim,Canlý Hayvan Sayýsý,4,Aðrý,1691,Tutak,yillik,1691,4,58,50,50,50,Aðrý Tutak
Hayvansal Üretim,Diðer,4,Aðrý,1691,Tutak,yillik,1691,4,197,199,192,176,Aðrý Tutak
Hayvansal Üretim,Kýrkýlan Hayvan,4,Aðrý,1691,Tutak,yillik,1691,4,2,3,2,2,Aðrý Tutak
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,4,Aðrý,1691,Tutak,yillik,1691,4,3,3,3,3,Aðrý Tutak
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,4,Aðrý,1691,Tutak,yillik,1691,4,1,1,1,1,Aðrý Tutak
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,4,Aðrý,1691,Tutak,yillik,1691,4,1,1,1,1,Aðrý Tutak
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1134,Merkez,yillik,1134,4,58,51,51,51,Amasya Merkez
Hayvansal Üretim,Diðer,5,Amasya,1134,Merkez,yillik,1134,4,563,583,599,605,Amasya Merkez
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1134,Merkez,yillik,1134,4,3,3,3,3,Amasya Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1134,Merkez,yillik,1134,4,3,3,3,3,Amasya Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1134,Merkez,yillik,1134,4,1,1,1,1,Amasya Merkez
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1134,Merkez,yillik,1134,4,1,1,1,1,Amasya Merkez
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1363,Göynücek,yillik,1363,4,58,51,51,51,Amasya Göynücek
Hayvansal Üretim,Diðer,5,Amasya,1363,Göynücek,yillik,1363,4,321,315,320,322,Amasya Göynücek
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1363,Göynücek,yillik,1363,4,2,3,3,3,Amasya Göynücek
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1363,Göynücek,yillik,1363,4,3,3,3,3,Amasya Göynücek
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1363,Göynücek,yillik,1363,4,1,1,1,1,Amasya Göynücek
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1363,Göynücek,yillik,1363,4,1,1,1,1,Amasya Göynücek
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,58,51,51,51,Amasya Gümüþhacýköy
Hayvansal Üretim,Diðer,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,371,379,413,413,Amasya Gümüþhacýköy
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,3,3,3,3,Amasya Gümüþhacýköy
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,3,3,3,3,Amasya Gümüþhacýköy
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,1,1,1,1,Amasya Gümüþhacýköy
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,1,1,1,1,Amasya Gümüþhacýköy
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1524,Merzifon,yillik,1524,4,58,51,51,51,Amasya Merzifon
Hayvansal Üretim,Diðer,5,Amasya,1524,Merzifon,yillik,1524,4,466,484,493,489,Amasya Merzifon
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1524,Merzifon,yillik,1524,4,3,3,3,3,Amasya Merzifon
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1524,Merzifon,yillik,1524,4,3,3,3,3,Amasya Merzifon
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1524,Merzifon,yillik,1524,4,1,1,1,1,Amasya Merzifon
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1524,Merzifon,yillik,1524,4,1,1,1,1,Amasya Merzifon
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1641,Suluova,yillik,1641,4,58,51,51,51,Amasya Suluova
Hayvansal Üretim,Diðer,5,Amasya,1641,Suluova,yillik,1641,4,355,371,362,374,Amasya Suluova
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1641,Suluova,yillik,1641,4,2,2,2,2,Amasya Suluova
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1641,Suluova,yillik,1641,4,3,3,3,3,Amasya Suluova
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1641,Suluova,yillik,1641,4,1,1,1,1,Amasya Suluova
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1641,Suluova,yillik,1641,4,1,1,1,1,Amasya Suluova
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1668,Taþova,yillik,1668,4,58,51,51,51,Amasya Taþova
Hayvansal Üretim,Diðer,5,Amasya,1668,Taþova,yillik,1668,4,407,415,434,452,Amasya Taþova
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1668,Taþova,yillik,1668,4,2,2,2,2,Amasya Taþova
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1668,Taþova,yillik,1668,4,3,3,3,3,Amasya Taþova
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1668,Taþova,yillik,1668,4,1,1,1,1,Amasya Taþova
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1668,Taþova,yillik,1668,4,1,1,1,1,Amasya Taþova
Hayvansal Üretim,Canlý Hayvan Sayýsý,5,Amasya,1938,Hamamözü,yillik,1938,4,58,51,51,51,Amasya Hamamözü
Hayvansal Üretim,Diðer,5,Amasya,1938,Hamamözü,yillik,1938,4,306,326,328,329,Amasya Hamamözü
Hayvansal Üretim,Kýrkýlan Hayvan,5,Amasya,1938,Hamamözü,yillik,1938,4,2,2,2,3,Amasya Hamamözü
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,5,Amasya,1938,Hamamözü,yillik,1938,4,3,3,3,3,Amasya Hamamözü
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,5,Amasya,1938,Hamamözü,yillik,1938,4,1,1,1,1,Amasya Hamamözü
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,5,Amasya,1938,Hamamözü,yillik,1938,4,1,1,1,1,Amasya Hamamözü
Hayvansal Üretim,Canlý Hayvan Sayýsý,6,Ankara,1130,Altýndað,yillik,1130,4,58,56,56,56,Ankara Altýndað
Hayvansal Üretim,Diðer,6,Ankara,1130,Altýndað,yillik,1130,4,238,246,241,246,Ankara Altýndað
Hayvansal Üretim,Kýrkýlan Hayvan,6,Ankara,1130,Altýndað,yillik,1130,4,4,4,4,3,Ankara Altýndað
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,6,Ankara,1130,Altýndað,yillik,1130,4,3,3,3,3,Ankara Altýndað
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,6,Ankara,1130,Altýndað,yillik,1130,4,1,1,1,1,Ankara Altýndað
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,6,Ankara,1130,Altýndað,yillik,1130,4,1,1,1,1,Ankara Altýndað
Hayvansal Üretim,Canlý Hayvan Sayýsý,6,Ankara,1157,Ayaþ,yillik,1157,4,58,56,56,56,Ankara Ayaþ
Hayvansal Üretim,Diðer,6,Ankara,1157,Ayaþ,yillik,1157,4,469,476,429,425,Ankara Ayaþ
Hayvansal Üretim,Kýrkýlan Hayvan,6,Ankara,1157,Ayaþ,yillik,1157,4,4,4,4,4,Ankara Ayaþ
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,6,Ankara,1157,Ayaþ,yillik,1157,4,3,3,3,3,Ankara Ayaþ
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,6,Ankara,1157,Ayaþ,yillik,1157,4,1,1,1,1,Ankara Ayaþ
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,6,Ankara,1157,Ayaþ,yillik,1157,4,1,1,1,1,Ankara Ayaþ
Hayvansal Üretim,Canlý Hayvan Sayýsý,6,Ankara,1167,Bala,yillik,1167,4,58,56,56,56,Ankara Bala
Hayvansal Üretim,Diðer,6,Ankara,1167,Bala,yillik,1167,4,365,361,375,351,Ankara Bala
Hayvansal Üretim,Kýrkýlan Hayvan,6,Ankara,1167,Bala,yillik,1167,4,3,3,3,3,Ankara Bala
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,6,Ankara,1167,Bala,yillik,1167,4,3,3,3,3,Ankara Bala
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,6,Ankara,1167,Bala,yillik,1167,4,1,1,1,1,Ankara Bala
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,6,Ankara,1167,Bala,yillik,1167,4,1,1,1,1,Ankara Bala
Hayvansal Üretim,Canlý Hayvan Sayýsý,6,Ankara,1187,Beypazarý,yillik,1187,4,58,56,56,56,Ankara Beypazarý
Hayvansal Üretim,Diðer,6,Ankara,1187,Beypazarý,yillik,1187,4,425,442,438,435,Ankara Beypazarý
Hayvansal Üretim,Kýrkýlan Hayvan,6,Ankara,1187,Beypazarý,yillik,1187,4,4,4,4,4,Ankara Beypazarý
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,6,Ankara,1187,Beypazarý,yillik,1187,4,3,3,3,3,Ankara Beypazarý
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,6,Ankara,1187,Beypazarý,yillik,1187,4,1,1,1,1,Ankara Beypazarý
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,6,Ankara,1187,Beypazarý,yillik,1187,4,1,1,1,1,Ankara Beypazarý
Hayvansal Üretim,Canlý Hayvan Sayýsý,6,Ankara,1227,Çamlýdere,yillik,1227,4,58,56,56,56,Ankara Çamlýdere
Hayvansal Üretim,Diðer,6,Ankara,1227,Çamlýdere,yillik,1227,4,212,223,239,241,Ankara Çamlýdere
Hayvansal Üretim,Kýrkýlan Hayvan,6,Ankara,1227,Çamlýdere,yillik,1227,4,4,4,4,4,Ankara Çamlýdere
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,6,Ankara,1227,Çamlýdere,yillik,1227,4,3,3,3,3,Ankara Çamlýdere
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,6,Ankara,1227,Çamlýdere,yillik,1227,4,1,1,1,1,Ankara Çamlýdere
Hayvansal Üretim,Kümes Hayvanlarý - Yumurta Tavuðu,6,Ankara,1227,Çamlýdere,yillik,1227,4,1,1,1,1,Ankara Çamlýdere
Hayvansal Üretim,Canlý Hayvan Sayýsý,6,Ankara,1231,Çankaya,yillik,1231,4,58,56,56,56,Ankara Çankaya
Hayvansal Üretim,Diðer,6,Ankara,1231,Çankaya,yillik,1231,4,280,277,275,286,Ankara Çankaya
Hayvansal Üretim,Kýrkýlan Hayvan,6,Ankara,1231,Çankaya,yillik,1231,4,4,4,4,3,Ankara Çankaya
Hayvansal Üretim,Kümes Hayvanlarý - Diðer,6,Ankara,1231,Çankaya,yillik,1231,4,3,3,3,3,Ankara Çankaya
Hayvansal Üretim,Kümes Hayvanlarý - Et Tavuðu,6,Ankara,1231,Çankaya,yillik,1231,4,1,1,1,1,Ankara Çankaya
